"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Ayrton"	"Senna"	"SEN"	"Williams Renault"
"2"	"Michael"	"Schumacher"	"MSC"	"Benetton Ford"
"3"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"4"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"5"	"Jyrki"	"Jarvilehto"	"JAR"	"Benetton Ford"
"6"	"Nicola"	"Larini"	"LAR"	"Ferrari"
"7"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Mercedes"
"8"	"Mika"	"Hakkinen"	"HAK"	"McLaren Peugeot"
"9"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"10"	"Karl"	"Wendlinger"	"WEN"	"Sauber Mercedes"
"11"	"Gianni"	"Morbidelli"	"MOR"	"Footwork Ford"
"12"	"Mark"	"Blundell"	"BLU"	"Tyrrell Yamaha"
"13"	"Martin"	"Brundle"	"BRU"	"McLaren Peugeot"
"14"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"15"	"Michele"	"Alboreto"	"ALB"	"Minardi Ford"
"16"	"Christian"	"Fittipaldi"	"FIT"	"Footwork Ford"
"17"	"Eric"	"Bernard"	"BER"	"Ligier Renault"
"18"	"Erik"	"Comas"	"COM"	"Larrousse Ford"
"19"	"Olivier"	"Panis"	"PAN"	"Ligier Renault"
"20"	"Johnny"	"Herbert"	"HER"	"Lotus Mugen Honda"
"21"	"Andrea"	"de Cesaris"	"DEC"	"Jordan Hart"
"22"	"Pedro"	"Lamy"	"LAM"	"Lotus Mugen Honda"
"23"	"Olivier"	"Beretta"	"BER"	"Larrousse Ford"
"24"	"David"	"Brabham"	"BRA"	"Simtek Ford"
"25"	"Bertrand"	"Gachot"	"GAC"	"Pacific Ilmor"
