"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Jean"	"Alesi"	"ALE"	"Ferrari"
"2"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"3"	"Damon"	"Hill"	"HIL"	"Williams Renault"
"4"	"Johnny"	"Herbert"	"HER"	"Lotus Mugen Honda"
"5"	"David"	"Coulthard"	"COU"	"Williams Renault"
"6"	"Olivier"	"Panis"	"PAN"	"Ligier Renault"
"7"	"Mika"	"Hakkinen"	"HAK"	"McLaren Peugeot"
"8"	"Andrea"	"de Cesaris"	"DEC"	"Sauber Mercedes"
"9"	"Eddie"	"Irvine"	"IRV"	"Jordan Hart"
"10"	"Jos"	"Verstappen"	"VER"	"Benetton Ford"
"11"	"Heinz-Harald"	"Frentzen"	"FRE"	"Sauber Mercedes"
"12"	"Eric"	"Bernard"	"BER"	"Ligier Renault"
"13"	"Alessandro"	"Zanardi"	"ZAN"	"Lotus Mugen Honda"
"14"	"Ukyo"	"Katayama"	"KAT"	"Tyrrell Yamaha"
"15"	"Martin"	"Brundle"	"BRU"	"McLaren Peugeot"
"16"	"Rubens"	"Barrichello"	"BAR"	"Jordan Hart"
"17"	"Gianni"	"Morbidelli"	"MOR"	"Footwork Ford"
"18"	"Pierluigi"	"Martini"	"MAR"	"Minardi Ford"
"19"	"Christian"	"Fittipaldi"	"FIT"	"Footwork Ford"
"20"	"Jyrki"	"Jarvilehto"	"JAR"	"Benetton Ford"
"21"	"Mark"	"Blundell"	"BLU"	"Tyrrell Yamaha"
"22"	"Michele"	"Alboreto"	"ALB"	"Minardi Ford"
"23"	"Yannick"	"Dalmas"	"DAL"	"Larrousse Ford"
"24"	"Erik"	"Comas"	"COM"	"Larrousse Ford"
"25"	"Jean-Marc"	"Gounon"	"GOU"	"Simtek Ford"
"26"	"David"	"Brabham"	"BRA"	"Simtek Ford"
