"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"2"	"Alain"	"Prost"	"PRO"	"McLaren TAG"
"3"	"Nelson"	"Piquet"	"PIQ"	"Williams Honda"
"4"	"Ayrton"	"Senna"	"SEN"	"Lotus Honda"
"5"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"6"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"7"	"Riccardo"	"Patrese"	"PAT"	"Williams Honda"
"8"	"Stefan"	"Johansson"	"JOH"	"McLaren TAG"
"9"	"Teo"	"Fabi"	"FAB"	"Benetton Ford"
"10"	"Andrea"	"de Cesaris"	"DEC"	"Brabham BMW"
"11"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"12"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"13"	"Alessandro"	"Nannini"	"NAN"	"Minardi Motori Moderni"
"14"	"Satoru"	"Nakajima"	"NAK"	"Lotus Honda"
"15"	"Stefano"	"Modena"	"MOD"	"Brabham BMW"
"16"	"Martin"	"Brundle"	"BRU"	"Zakspeed"
"17"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"18"	"Philippe"	"Streiff"	"STR"	"Tyrrell Ford"
"19"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"20"	"Rene"	"Arnoux"	"ARN"	"Ligier Megatron"
"21"	"Yannick"	"Dalmas"	"DAL"	"Lola Ford"
"22"	"Piercarlo"	"Ghinzani"	"GHI"	"Ligier Megatron"
"23"	"Ivan"	"Capelli"	"CAP"	"March Ford"
"24"	"Christian"	"Danner"	"DAN"	"Zakspeed"
"25"	"Roberto"	"Moreno"	"MOR"	"AGS Ford"
"26"	"Adrian"	"Campos"	"CAM"	"Minardi Motori Moderni"
