"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Gerhard"	"Berger"	"BER"	"Ferrari"
"2"	"Nigel"	"Mansell"	"MAN"	"Williams Honda"
"3"	"Alain"	"Prost"	"PRO"	"McLaren TAG"
"4"	"Nelson"	"Piquet"	"PIQ"	"Williams Honda"
"5"	"Ayrton"	"Senna"	"SEN"	"Lotus Honda"
"6"	"Michele"	"Alboreto"	"ALB"	"Ferrari"
"7"	"Riccardo"	"Patrese"	"PAT"	"Brabham BMW"
"8"	"Stefan"	"Johansson"	"JOH"	"McLaren TAG"
"9"	"Thierry"	"Boutsen"	"BOU"	"Benetton Ford"
"10"	"Teo"	"Fabi"	"FAB"	"Benetton Ford"
"11"	"Eddie "	"Cheever"	"CHE"	"Arrows Megatron"
"12"	"Derek"	"Warwick"	"WAR"	"Arrows Megatron"
"13"	"Andrea"	"de Cesaris"	"DEC"	"Brabham BMW"
"14"	"Alessandro"	"Nannini"	"NAN"	"Minardi Motori Moderni"
"15"	"Satoru"	"Nakajima"	"NAK"	"Lotus Honda"
"16"	"Christian"	"Danner"	"DAN"	"Zakspeed"
"17"	"Martin"	"Brundle"	"BRU"	"Zakspeed"
"18"	"Rene"	"Arnoux"	"ARN"	"Ligier Megatron"
"19"	"Philippe"	"Alliot"	"ALL"	"Lola Ford"
"20"	"Adrian"	"Campos"	"CAM"	"Minardi Motori Moderni"
"21"	"Philippe"	"Streiff"	"STR"	"Tyrrell Ford"
"22"	"Ivan"	"Capelli"	"CAP"	"March Ford"
"23"	"Piercarlo"	"Ghinzani"	"GHI"	"Ligier Megatron"
"24"	"Jonathan "	"Palmer"	"PAL"	"Tyrrell Ford"
"25"	"Alex"	"Caffi"	"CAF"	"Osella Alfa Romeo"
"26"	"Franco"	"Forini"	"FOR"	"Osella Alfa Romeo"
