"positions"	"names"
"1"	"Juan Manuel Fangio"
"2"	"Karl Kling"
"12"	"Robert Manzon"
"6"	"Prince Bira"
"14"	"Luigi Villoresi"
"17"	"Jean Behra"
"19"	"Paul Frere"
"9"	"Maurice Trintignant"
"13"	"Louis Rosier"
"5"	"Onofre Marimon"
"11"	"Roberto Mieres"
"16"	"Ken Wharton"
"21"	"Harry Schell"
"7"	"Hans Herrmann"
"10"	"Roy Salvadori"
"4"	"Jose Froilan Gonzalez"
"15"	"Lance Macklin"
"20"	"Georges Berger"
"8"	"Mike Hawthorn"
"18"	"Jacques Pollet"
"3"	"Alberto Ascari"
"<br>"	"Sergio Mantovani"
