"positions"	"names"
"3"	"Juan Manuel Fangio"
"1"	"Nino Farina"
"2"	"Jose Froilan Gonzalez"
"5"	"Maurice Trintignant"
"15"	"Elie Bayol"
"11"	"Harry Schell"
"10"	"Prince Bira"
"13"	"Toulo de Graffenried"
"12"	"Umberto Maglioli"
"17"	"Jean Behra"
"4"	"Mike Hawthorn"
"6"	"Onofre Marimon"
"8"	"Roberto Mieres"
"16"	"Roger Loyer"
"18"	"Jorge Daponte"
"14"	"Louis Rosier"
"7"	"Luigi Musso"
"9"	"Carlos Menditeguy"
