"position"	"driverName"	"driverSurname"	"driverInitials"	"driverTeam"
"1"	"Rodger"	"Ward"	"WAR"	"Watson Offenhauser"
"2"	"Jim"	"Rathmann"	"RAT"	"Watson Offenhauser"
"3"	"Johnny"	"Thomson"	"THO"	"Lesovsky Offenhauser"
"4"	"Tony "	"Bettenhausen"	"BET"	"Epperly Offenhauser"
"5"	"Paul"	"Goldsmith"	"GOL"	"Epperly Offenhauser"
"6"	"Johnny "	"Boyd"	"BOY"	"Epperly Offenhauser"
"7"	"Duane"	"Carter"	"CAR"	"Kurtis Kraft Offenhauser"
"8"	"Eddie"	"Johnson"	"JOH"	"Kurtis Kraft Offenhauser"
"9"	"Paul"	"Russo"	"RUS"	"Kurtis Kraft Offenhauser"
"10"	"Anthony Joseph"	"Foyt"	"FOY"	"Kuzma Offenhauser"
"11"	"Gene"	"Hartley"	"HAR"	"Kuzma Offenhauser"
"12"	"Bob "	"Veith"	"VEI"	"Moore Offenhauser"
"13"	"Al "	"Herman"	"HER"	"Dunn Offenhauser"
"14"	"Jimmy "	"Daywalt"	"DAY"	"Kurtis Kraft Offenhauser"
"15"	"Chuck "	"Arnold"	"ARN"	"Kurtis Kraft Offenhauser"
"16"	"Jim "	"McWithey"	"MCW"	"Kurtis Kraft Offenhauser"
"17"	"Eddie "	"Sachs"	"SAC"	"Kuzma Offenhauser"
"18"	"Al "	"Keller"	"KEL"	"Kuzma Offenhauser"
"19"	"Pat"	"Flaherty"	"FLA"	"Watson Offenhauser"
"20"	"Dick"	"Rathmann"	"RAT"	"Watson Offenhauser"
"21"	"Bill "	"Cheesbourg"	"CHE"	"Kuzma Offenhauser"
"22"	"Don "	"Freeland"	"FRE"	"Kurtis Kraft Offenhauser"
"23"	"Ray "	"Crawford"	"CRA"	"Elder Offenhauser"
"24"	"Don "	"Branson"	"BRA"	"Phillips Offenhauser"
"25"	"Bob "	"Christie"	"CHR"	"Kurtis Kraft Offenhauser"
"26"	"Bobby "	"Grim"	"GRI"	"Kurtis Kraft Offenhauser"
"27"	"Jack "	"Turner"	"TUR"	"Christensen Offenhauser"
"28"	"Chuck "	"Weyant"	"WEY"	"Kurtis Kraft Offenhauser"
"29"	"Jud "	"Larson"	"LAR"	"Kurtis Kraft Offenhauser"
"30"	"Mike "	"Magill"	"MAG"	"Sutton Offenhauser"
"31"	"Red "	"Amick"	"AMI"	"Kurtis Kraft Offenhauser"
"32"	"Len "	"Sutton"	"SUT"	"Lesovsky Offenhauser"
"33"	"Jimmy"	"Bryan"	"BRY"	"Epperly Offenhauser"
